filename,group,loop,root_motion,tags,orig_path
A_MOD_BL_Sprint_ToCrouch_Femn.fbx,loco_sidekick_fem_transition,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Transition/Sprint_ToCrouch/A_MOD_BL_Sprint_ToCrouch_Femn.fbx
A_MOD_BL_Sprint_ToCrouch_RM_Femn.fbx,loco_sidekick_fem_transition,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Transition/Sprint_ToCrouch/A_MOD_BL_Sprint_ToCrouch_RM_Femn.fbx
A_MOD_BL_Shuffle_Standing_B_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_B_Femn.fbx
A_MOD_BL_Shuffle_Crouching_R_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_R_RM_Femn.fbx
A_MOD_BL_Shuffle_Crouching_R_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_R_Femn.fbx
A_MOD_BL_Shuffle_Crouching_F_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_F_Femn.fbx
A_MOD_BL_Shuffle_Standing_F_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_F_RM_Femn.fbx
A_MOD_BL_Shuffle_Crouching_L_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_L_Femn.fbx
A_MOD_BL_Shuffle_Standing_L_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_L_RM_Femn.fbx
A_MOD_BL_Shuffle_Crouching_B_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_B_RM_Femn.fbx
A_MOD_BL_Shuffle_Standing_B_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_B_RM_Femn.fbx
A_MOD_BL_Shuffle_Crouching_L_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_L_RM_Femn.fbx
A_MOD_BL_Shuffle_Standing_L_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_L_Femn.fbx
A_MOD_BL_Shuffle_Standing_F_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_F_Femn.fbx
A_MOD_BL_Shuffle_Crouching_F_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_F_RM_Femn.fbx
A_MOD_BL_Shuffle_Crouching_B_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Crouching_B_Femn.fbx
A_MOD_BL_Shuffle_Standing_R_RM_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_R_RM_Femn.fbx
A_MOD_BL_Shuffle_Standing_R_Femn.fbx,loco_sidekick_fem_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Shuffle/A_MOD_BL_Shuffle_Standing_R_Femn.fbx
A_MOD_BL_Walk_FwdStrafeBR_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeBR_RM_Femn.fbx
A_MOD_BL_Walk_Down25F_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_Down25F_Femn.fbx
A_MOD_BL_Walk_FwdStrafeF_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeF_RM_Femn.fbx
A_MOD_BL_Walk_F_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_F_Femn.fbx
A_MOD_BL_Walk_BckStrafeBR_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeBR_RM_Femn.fbx
A_MOD_BL_Walk_BckStrafeB_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeB_RM_Femn.fbx
A_MOD_BL_Walk_BckStrafeB_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeB_Femn.fbx
A_MOD_BL_Walk_F_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_F_RM_Femn.fbx
A_MOD_BL_Walk_FwdStrafeFR_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeFR_Femn.fbx
A_MOD_BL_Walk_FwdStrafeL_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeL_RM_Femn.fbx
A_MOD_BL_Walk_BckStrafeFL_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeFL_RM_Femn.fbx
A_MOD_BL_Walk_FwdStrafeFL_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeFL_Femn.fbx
A_MOD_BL_Walk_BckStrafeR_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeR_RM_Femn.fbx
A_MOD_BL_Walk_BckStrafeFL_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeFL_Femn.fbx
A_MOD_BL_Walk_FwdStrafeFL_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeFL_RM_Femn.fbx
A_MOD_BL_Walk_BckStrafeBL_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeBL_RM_Femn.fbx
A_MOD_BL_Walk_Up25F_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_Up25F_Femn.fbx
A_MOD_BL_Walk_BckStrafeL_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeL_RM_Femn.fbx
A_MOD_BL_Walk_Down25F_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_Down25F_RM_Femn.fbx
A_MOD_BL_Walk_FwdStrafeF_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeF_Femn.fbx
A_MOD_BL_Walk_BckStrafeR_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeR_Femn.fbx
A_MOD_BL_Walk_FwdStrafeFR_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeFR_RM_Femn.fbx
A_MOD_BL_Walk_FwdStrafeR_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeR_RM_Femn.fbx
A_MOD_BL_Walk_FwdStrafeL_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeL_Femn.fbx
A_MOD_BL_Walk_BckStrafeBL_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeBL_Femn.fbx
A_MOD_BL_Walk_Up25F_RM_Femn.fbx,loco_sidekick_fem_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_Up25F_RM_Femn.fbx
A_MOD_BL_Walk_FwdStrafeR_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeR_Femn.fbx
A_MOD_BL_Walk_BckStrafeBR_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeBR_Femn.fbx
A_MOD_BL_Walk_BckStrafeL_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_BckStrafeL_Femn.fbx
A_MOD_BL_Walk_FwdStrafeBR_Femn.fbx,loco_sidekick_fem_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Walk/A_MOD_BL_Walk_FwdStrafeBR_Femn.fbx
A_MOD_BL_Crouch_BckStrafeBR_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeBR_RM_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeBR_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeBR_RM_Femn.fbx
A_MOD_BL_Crouch_BckStrafeL_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeL_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeR_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeR_RM_Femn.fbx
A_MOD_BL_Crouch_BckStrafeBL_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeBL_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeR_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeR_Femn.fbx
A_MOD_BL_Crouch_BckStrafeL_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeL_RM_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeBR_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeBR_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeFL_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeFL_RM_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeL_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeL_Femn.fbx
A_MOD_BL_Crouch_BckStrafeFL_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeFL_RM_Femn.fbx
A_MOD_BL_Crouch_BckStrafeBR_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeBR_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeF_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeF_Femn.fbx
A_MOD_BL_Crouch_BckStrafeR_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeR_Femn.fbx
A_MOD_BL_Crouch_BckStrafeB_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeB_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeF_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeF_RM_Femn.fbx
A_MOD_BL_Crouch_BckStrafeB_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeB_RM_Femn.fbx
A_MOD_BL_Crouch_BckStrafeBL_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeBL_RM_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeFR_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeFR_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeFR_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeFR_RM_Femn.fbx
A_MOD_BL_Crouch_BckStrafeFL_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeFL_Femn.fbx
A_MOD_BL_Crouch_BckStrafeR_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_BckStrafeR_RM_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeFL_Femn.fbx,loco_sidekick_fem_crouch,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeFL_Femn.fbx
A_MOD_BL_Crouch_FwdStrafeL_RM_Femn.fbx,loco_sidekick_fem_crouch,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Crouch/A_MOD_BL_Crouch_FwdStrafeL_RM_Femn.fbx
A_MOD_BL_Turn_Standing_90L_Femn.fbx,loco_sidekick_fem_turn,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_90L_Femn.fbx
A_MOD_BL_Turn_Standing_180R_RM_Femn.fbx,loco_sidekick_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_180R_RM_Femn.fbx
A_MOD_BL_Turn_Standing_180R_Femn.fbx,loco_sidekick_fem_turn,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_180R_Femn.fbx
A_MOD_BL_Turn_Standing_90L_RM_Femn.fbx,loco_sidekick_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_90L_RM_Femn.fbx
A_MOD_BL_Turn_Crouching_90R_Femn.fbx,loco_sidekick_fem_turn,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Crouching_90R_Femn.fbx
A_MOD_BL_Turn_Crouching_90L_RM_Femn.fbx,loco_sidekick_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Crouching_90L_RM_Femn.fbx
A_MOD_BL_Turn_Crouching_90L_Femn.fbx,loco_sidekick_fem_turn,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Crouching_90L_Femn.fbx
A_MOD_BL_Turn_Standing_180L_Femn.fbx,loco_sidekick_fem_turn,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_180L_Femn.fbx
A_MOD_BL_Turn_Standing_90R_Femn.fbx,loco_sidekick_fem_turn,FALSE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_90R_Femn.fbx
A_MOD_BL_Turn_Crouching_90R_RM_Femn.fbx,loco_sidekick_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Crouching_90R_RM_Femn.fbx
A_MOD_BL_Turn_Standing_180L_RM_Femn.fbx,loco_sidekick_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_180L_RM_Femn.fbx
A_MOD_BL_Turn_Standing_90R_RM_Femn.fbx,loco_sidekick_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Turn/A_MOD_BL_Turn_Standing_90R_RM_Femn.fbx
A_MOD_BL_Run_Up25F_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_Up25F_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeFR_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeFR_Femn.fbx
A_MOD_BL_Run_Down25F_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_Down25F_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeF_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeF_Femn.fbx
A_MOD_BL_Run_BckStrafeR_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeR_Femn.fbx
A_MOD_BL_Run_FwdStrafeL_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeL_Femn.fbx
A_MOD_BL_Run_FwdStrafeR_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeR_Femn.fbx
A_MOD_BL_Run_BckStrafeL_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeL_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeFL_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeFL_RM_Femn.fbx
A_MOD_BL_Run_BckStrafeFL_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeFL_Femn.fbx
A_MOD_BL_Run_BckStrafeFL_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeFL_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeR_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeR_RM_Femn.fbx
A_MOD_BL_Run_BckStrafeL_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeL_Femn.fbx
A_MOD_BL_Run_FwdStrafeFL_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeFL_Femn.fbx
A_MOD_BL_Run_BckStrafeBR_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeBR_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeBR_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeBR_RM_Femn.fbx
A_MOD_BL_Run_Up25F_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_Up25F_Femn.fbx
A_MOD_BL_Run_F_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_F_Femn.fbx
A_MOD_BL_Run_FwdStrafeL_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeL_RM_Femn.fbx
A_MOD_BL_Run_BckStrafeBL_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeBL_Femn.fbx
A_MOD_BL_Run_BckStrafeR_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeR_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeFR_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeFR_RM_Femn.fbx
A_MOD_BL_Run_F_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_F_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeBR_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeBR_Femn.fbx
A_MOD_BL_Run_BckStrafeBR_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeBR_Femn.fbx
A_MOD_BL_Run_BckStrafeB_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeB_RM_Femn.fbx
A_MOD_BL_Run_FwdStrafeF_RM_Femn.fbx,loco_sidekick_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_FwdStrafeF_RM_Femn.fbx
A_MOD_BL_Run_BckStrafeB_Femn.fbx,loco_sidekick_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Sidekick/Feminine/Locomotion/Run/A_MOD_BL_Run_BckStrafeB_Femn.fbx
